source_db,search_query,title,abstract,authors,year,journal,doi,openalex_id,ss_id,screen_decision,exclusion_reason
OpenAlex,Future Trends and Drivers Fisheries,Are Alexandrium catenella Blooms Spreading Offshore in Southern Chile? An In-Depth Analysis of the First PSP Outbreak in the Oceanic Coast,"The blooms of Alexandrium catenella, the main producer of paralytic shellfish toxins worldwide, have become the main threat to coastal activities in Southern Chile, such as artisanal fisheries, aquaculture and public health. Here, we explore retrospective data from an intense Paralytic Shellfish Poisoning outbreak in Southern Chile in Summer–Autumn 2016, identifying environmental drivers, spatiotemporal dynamics, and detoxification rates of the main filter-feeder shellfish resources during an intense A. catenella bloom, which led to the greatest socio-economic impacts in that area. Exponential detoxification models evidenced large differences in detoxification dynamics between the three filter-feeder species surf clam (Ensis macha), giant barnacle (Austromegabalanus psittacus), and red sea squirt (Pyura chilensis). Surf clam showed an initial toxicity (9054 µg STX-eq·100 g−1) around 10-fold higher than the other two species. It exhibited a relatively fast detoxification rate and approached the human safety limit of 80 µg STX-eq·100 g−1 towards the end of the 150 days. Ecological implications and future trends are also discussed. Based on the cell density evolution, data previously gathered on the area, and the biology of this species, we propose that the bloom originated in the coastal area, spreading offshore thanks to the resting cysts formed and transported in the water column.",Patricio A. Díaz; Sergio A. Rosales; Carlos Molinet; Edwin J. Niklitschek; Andrés Marín; Daniel Varela; Miriam Seguel; Manuel Díaz; Rosa Isabel Figueroa; Leila Basti; Cristina Hernández; Pamela Carbonell; Bárbara Cantarero; Gonzalo Álvarez,2024.0,Fishes,10.3390/fishes9090340,https://openalex.org/W4401991665,,included,
OpenAlex,Future Trends and Drivers Fisheries,Impact of climate change on biodiversity and food security: a global perspective—a review article,"Abstract Climate change is happening due to natural factors and human activities. It expressively alters biodiversity, agricultural production, and food security. Mainly, narrowly adapted and endemic species are under extinction. Accordingly, concerns over species extinction are warranted as it provides food for all life forms and primary health care for more than 60–80% of humans globally. Nevertheless, the impact of climate change on biodiversity and food security has been recognized, little is explored compared to the magnitude of the problem globally. Therefore, the objectives of this review are to identify, appraise, and synthesize the link between climate change, biodiversity, and food security. Data, climatic models, emission, migration, and extinction scenarios, and outputs from previous publications were used. Due to climate change, distributions of species have shifted to higher elevations at a median rate of 11.0 m and 16.9 km per decade to higher latitudes. Accordingly, extinction rates of 1103 species under migration scenarios, provide 21–23% with unlimited migration and 38–52% with no migration. When an environmental variation occurs on a timescale shorter than the life of the plant any response could be in terms of a plastic phenotype. However, phenotypic plasticity could buffer species against the long-term effects of climate change. Furthermore, climate change affects food security particularly in communities and locations that depend on rain-fed agriculture. Crops and plants have thresholds beyond which growth and yield are compromised. Accordingly, agricultural yields in Africa alone could be decline by more than 30% in 2050. Therefore, solving food shortages through bringing extra land into agriculture and exploiting new fish stocks is a costly solution, when protecting biodiversity is given priority. Therefore, mitigating food waste, compensating food-insecure people conserving biodiversity, effective use of genetic resources, and traditional ecological knowledge could decrease further biodiversity loss, and meet food security under climate change scenarios. However, achieving food security under such scenario requires strong policies, releasing high-yielding stress resistant varieties, developing climate resilient irrigation structures, and agriculture. Therefore, degraded land restoration, land use changes, use of bio-energy, sustainable forest management, and community based biodiversity conservation are recommended to mitigate climate change impacts.",Melese Genete Muluneh,2021.0,Agriculture & Food Security,10.1186/s40066-021-00318-5,https://openalex.org/W3198540468,,included,
OpenAlex,Future Trends and Drivers Fisheries,"Decomposition Analysis of Carbon Emission Drivers and Peaking Pathways for Key Sectors under China’s Dual Carbon Goals: A Case Study of Jiangxi Province, China","Clarifying the factors influencing CO2 emissions and their peaking pathways in major sectors holds significant practical importance for achieving regional dual-carbon goals. This paper takes Jiangxi, a less developed demonstration zone in central China, as an example. It pioneeringly combines the LMDI method, Tapio decoupling model, and LEAP model to multi-dimensionally analyze the driving mechanisms, evolution patterns, and dynamic relationships with the economic development of carbon emissions in Jiangxi’s key sectors from 2007 to 2021. It also explores the future carbon emission trends and peaking potentials of various sectors under different scenarios. Our results show that (1) Carbon emissions in various sectors in Jiangxi have continued to grow over the past fifteen years, and although some sectors have seen a slowdown in emission growth, most still rely on traditional fossil fuels; (2) Economic growth and industrial structure effects are the main drivers of carbon emission increases, with a general trend towards decoupling achieved across sectors, while agriculture, forestry, animal husbandry and fishery, and ferrous metal smelting have shown a decline in their decoupling status; (3) In the carbon reduction and low-carbon scenarios, the carbon emission peaks in Jiangxi are estimated to be 227.5 Mt and 216.4 Mt, respectively, and targeted strategies for high-emission industries will facilitate a phased peak across sectors and enhance emissions reduction benefits. This has significant reference value for the central region and even globally in formulating differentiated, phased, sector-specific carbon peaking plans, and exploring pathways for high-quality economic development in tandem with ecological civilization construction.",Xinjie Jiang; Fengjun Xie,2024.0,Sustainability,10.3390/su16135811,https://openalex.org/W4400410302,,included,
OpenAlex,Future Trends and Drivers Fisheries,Marine heat wave and multiple stressors tip bull kelp forest to sea urchin barrens,"Abstract Extreme climatic events have recently impacted marine ecosystems around the world, including foundation species such as corals and kelps. Here, we describe the rapid climate-driven catastrophic shift in 2014 from a previously robust kelp forest to unproductive large scale urchin barrens in northern California. Bull kelp canopy was reduced by &gt;90% along more than 350 km of coastline. Twenty years of kelp ecosystem surveys reveal the timing and magnitude of events, including mass mortalities of sea stars (2013-), intense ocean warming (2014–2017), and sea urchin barrens (2015-). Multiple stressors led to the unprecedented and long-lasting decline of the kelp forest. Kelp deforestation triggered mass (80%) abalone mortality (2017) resulting in the closure in 2018 of the recreational abalone fishery worth an estimated $44 M and the collapse of the north coast commercial red sea urchin fishery (2015-) worth $3 M. Key questions remain such as the relative roles of ocean warming and sea star disease in the massive purple sea urchin population increase. Science and policy will need to partner to better understand drivers, build climate-resilient fisheries and kelp forest recovery strategies in order to restore essential kelp forest ecosystem services.",Laura Rogers‐Bennett; Cynthia A. Catton,2019.0,Scientific Reports,10.1038/s41598-019-51114-y,https://openalex.org/W2981261505,,included,
OpenAlex,Future Trends and Drivers Fisheries,Current Status of the Algae Production Industry in Europe: An Emerging Sector of the Blue Bioeconomy,"The EU Bioeconomy Strategy aims to support the sustainable growth and development of the EU bio-based sectors while creating jobs, innovation and services. Despite the recognized potential of the algae biomass value chain, significant knowledge gaps still exist regarding the dimension, capability, organization and structure of the algae production in Europe. This study presents and analyses the results of a comprehensive mapping and detailed characterization of the algae production at the European scale, encompassing macroalgae, microalgae, and the cyanobacteria Spirulina. This work mapped 447 algae and Spirulina production units spread between 23 countries, which represents an important addition to the reported number of algae producing countries. More than 50% of these companies produce microalgae and/or Spirulina. Macroalgae production is still depending on harvesting from wild stocks (68% of the macroalgae producing units) but macroalgae aquaculture (land-based and at sea) is developing in several countries in Europe currently representing 32% of the macroalgae production units. France, Ireland, and Spain are the top 3 countries in number of macroalgae production units while Germany, Spain, and Italy stand for the top 3 for microalgae. Spirulina producers are predominantly located in France, Italy, Germany, and Spain. Algae and Spirulina biomass is directed primarily for food and food-related applications including the extraction of high-value products for food supplements and nutraceuticals. Algae production in Europe remains limited by a series of technological, regulatory and market-related barriers. Yet, the results of this study emphasize that the European algae sector has a considerable potential for sustainable development as long as the acknowledged economic, social and environmental challenges are addressed.",Rita Araújo; Fatima Vázquez Calderón; Javier Sánchez López; Isabel C. Azevedo; Annette Bruhn; Silvia Fluch; Manuel García Tasende; Fatemeh Ghaderiardakani; Tanel Ilmjärv; Martial Laurans; Michéal Mac Monagail; Silvio Mangini; César Peteiro; Céline Rebours; Tryggvi Stefánsson; Jörg Ullmann,2021.0,Frontiers in Marine Science,10.3389/fmars.2020.626389,https://openalex.org/W3122570896,,included,
OpenAlex,Future Trends and Drivers Fisheries,Vessel-level productivity in Commonwealth fisheries,"The total factor productivity of the Commonwealth Trawl Sector of the Southern and Eastern Scalefish and Shark Fishery is estimated for the period 1996–97 to 2008–09 using vessel-level data and a traditional approach that captures the production decisions of fishers. The paper develops a replicable methodology and calculates benchmark productivity estimates by which future estimates for other Commonwealth fisheries can be evaluated. Productivity estimates presented in this paper are based on vessel-level financial and catch data collected by ABARES in its annual survey of the fishery and the application of the Fisher index method. The analysis of trends in productivity offers important new information to decision-makers. Changes in the way in which fishers organise the transformation of inputs into outputs have a direct impact on firm-level economic performance. Changes in productivity at the vessel level illustrate the response of the fleet to policy settings in the fishery and, more broadly, to environmental factors. This is of particular value for fishery managers when they consider policy instruments—such as fish stocks, technology and fleet structure—that might affect the drivers of productivity growth in fisheries.","Christopher Perks; Kristin McGill; Robert Curtotti; Perks, Christopher; McGill, Kristin; Curtotti, Robert",2011.0,,10.22004/ag.econ.100694,https://openalex.org/W1517496394,,included,
OpenAlex,Future Trends and Drivers Fisheries,Precision fish farming: A new framework to improve production in aquaculture,"Aquaculture production of finfish has seen rapid growth in production volume and economic yield over the last decades, and is today a key provider of seafood. As the scale of production increases, so does the likelihood that the industry will face emerging biological, economic and social challenges that may influence the ability to maintain ethically sound, productive and environmentally friendly production of fish. It is therefore important that the industry aspires to monitor and control the effects of these challenges to avoid also upscaling potential problems when upscaling production. We introduce the Precision Fish Farming (PFF) concept whose aim is to apply control-engineering principles to fish production, thereby improving the farmer's ability to monitor, control and document biological processes in fish farms. By adapting several core principles from Precision Livestock Farming (PLF), and accounting for the boundary conditions and possibilities that are particular to farming operations in the aquatic environment, PFF will contribute to moving commercial aquaculture from the traditional experience-based to a knowledge-based production regime. This can only be achieved through increased use of emerging technologies and automated systems. We have also reviewed existing technological solutions that could represent important components in future PFF applications. To illustrate the potential of such applications, we have defined four case studies aimed at solving specific challenges related to biomass monitoring, control of feed delivery, parasite monitoring and management of crowding operations.",Martin Føre; Kevin Frank; Tomás Norton; Eirik Svendsen; Jo Arve Alfredsen; Tim Dempster; Harkaitz Eguiraun; Win Watson; Annette Stahl; Leif Magne Sunde; Christian Schellewald; Kristoffer Rist Skøien; Morten Omholt Alver; Daniël Berckmans,2017.0,Biosystems Engineering,10.1016/j.biosystemseng.2017.10.014,https://openalex.org/W2768656338,,included,
OpenAlex,Future Trends and Drivers Fisheries,"Marine harmful algal blooms, human health and wellbeing: challenges and opportunities in the 21st century","Microalgal blooms are a natural part of the seasonal cycle of photosynthetic organisms in marine ecosystems. They are key components of the structure and dynamics of the oceans and thus sustain the benefits that humans obtain from these aquatic environments. However, some microalgal blooms can cause harm to humans and other organisms. These harmful algal blooms (HABs) have direct impacts on human health and negative influences on human wellbeing, mainly through their consequences to coastal ecosystem services (fisheries, tourism and recreation) and other marine organisms and environments. HABs are natural phenomena, but these events can be favoured by anthropogenic pressures in coastal areas. Global warming and associated changes in the oceans could affect HAB occurrences and toxicity as well, although forecasting the possible trends is still speculative and requires intensive multidisciplinary research. At the beginning of the 21st century, with expanding human populations, particularly in coastal and developing countries, mitigating HABs impacts on human health and wellbeing is becoming a more pressing public health need. The available tools to address this global challenge include maintaining intensive, multidisciplinary and collaborative scientific research, and strengthening the coordination with stakeholders, policymakers and the general public. Here we provide an overview of different aspects of the HABs phenomena, an important element of the intrinsic links between oceans and human health and wellbeing.",Elisa Berdalet; Lora E. Fleming; Richard Gowen; Keith Davidson; Philipp Heß; Lorraine C. Backer; Stephanie K. Moore; Porter Hoagland; Henrik Enevoldsen,2015.0,Journal of the Marine Biological Association of the United Kingdom,10.1017/s0025315415001733,https://openalex.org/W2215056949,,included,
OpenAlex,Megatrend Impacts Fisheries,Toward sustainable environmental quality: Priority research questions for Europe,"Environmental and human health challenges are pronounced in Asia, an exceptionally diverse and complex region where influences of global megatrends are extensive and numerous stresses to environmental quality exist. Identifying priorities necessary to engage grand challenges can be facilitated through horizon scanning exercises, and to this end we identified and examined 23 priority research questions needed to advance toward more sustainable environmental quality in Asia, as part of the Global Horizon Scanning Project. Advances in environmental toxicology, environmental chemistry, biological monitoring, and risk-assessment methodologies are necessary to address the adverse impacts of environmental stressors on ecosystem services and biodiversity, with Asia being home to numerous biodiversity hotspots. Intersections of the food-energy-water nexus are profound in Asia; innovative and aggressive technologies are necessary to provide clean water, ensure food safety, and stimulate energy efficiency, while improving ecological integrity and addressing legacy and emerging threats to public health and the environment, particularly with increased aquaculture production. Asia is the largest chemical-producing continent globally. Accordingly, sustainable and green chemistry and engineering present decided opportunities to stimulate innovation and realize a number of the United Nations Sustainable Development Goals. Engaging the priority research questions identified herein will require transdisciplinary coordination through existing and nontraditional partnerships within and among countries and sectors. Answering these questions will not be easy but is necessary to achieve more sustainable environmental quality in Asia. Environ Toxicol Chem 2020;39:1485-1505. © 2020 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC.",Paul J. Van den Brink; Alistair B.A. Boxall; Lorraine Maltby; Bryan W. Brooks; Murray A. Rudd; Thomas Backhaus; David J. Spurgeon; Violaine Verougstraete; Charmaine Ajao; Gerald T. Ankley; Sabine E. Apitz; Kathryn E. Arnold; Tomas Brodin; Miguel Cañedo‐Argüelles; Jennifer Chapman; Jone Corrales; Marie‐Agnès Coutellec; Teresa F. Fernandes; Jerker Fick; Alex T. Ford; Gemma Giménez Papiol; Ksenia J. Groh; Thomas H. Hutchinson; Hank Kruger; Jussi V.K. Kukkonen; Stefania Loutseti; Stuart Marshall; Derek C. G. Muir; Manuel E. Ortiz‐Santaliestra; Kai B. Paul; Andreu Rico; Ismael Rodea‐Palomares; Jörg Römbke; Tomas Rydberg; Helmut Segner; Mathijs G.D. Smit; Cornelis A.M. van Gestel; Marco Vighi; Inge Werner; Elke I. Zimmer; Joke Van Wensem,2018.0,Environmental Toxicology and Chemistry,10.1002/etc.4205,https://openalex.org/W2884034193,,included,
OpenAlex,Megatrend Impacts Fisheries,"How Fishy Is Your Fish? Authentication, Provenance and Traceability in Fish and Seafood by Means of Vibrational Spectroscopy","Food authenticity, traceability and provenance are emerging issues of major concern for consumers, industries and regulatory bodies worldwide. In addition, both food safety and security are an intrinsic component of food quality where the above issues are key in modern traceability and management systems. It has been reported that substitution of a high-quality species by less expensive ones might be a frequent practice in seafood products such as fish and shellfish. In this type of products, the source (e.g., origin) and identification of the species are complex. Although different countries have implemented strict regulations and labelling protocols, these issues still are of concern. This article briefly reviews some of the most recent applications of vibrational spectroscopy (near and mid infrared, Raman) combined with chemometrics to target some of these issues in the seafood and fish industries.",Aoife Power; Daniel Cozzolino,2020.0,Applied Sciences,10.3390/app10124150,https://openalex.org/W3036530836,,included,
OpenAlex,Megatrend Impacts Fisheries,Transport pathways shape the biogeography of alien freshwater fishes in Australia,"Abstract Aim Changing preferences regarding which species humans have transported to new regions can have major consequences for the potential distribution of alien taxa, but the mechanisms shaping these patterns are poorly understood. We assessed the extent to which changes in human preferences for transporting and introducing alien freshwater fishes have altered their biogeography. Location Australia. Methods We compiled an up‐to‐date database of alien freshwater fishes established in drainages in Australia before and after the number of established alien fish species doubled (pre‐1970 and post‐1970, respectively). Using metacommunity models, we analysed the influence of species traits and drainage features on the distribution of alien fishes that established pre‐ and post‐1970. Results Alien fishes in Australia were introduced via four main transport pathways: acclimatization, aquaculture, biocontrol and ornamental trade. The relative importance of each pathway changed substantially between the two periods, accompanied by changes in the distribution of alien fishes and the variables predicting their distribution. Pre‐1970, most species (64%) were introduced by acclimatization societies for purposes such as angling and biocontrol, and these fish have established in inland drainages more heavily impacted by human activities. In contrast, most of the post‐1970 introductions (69%) were ornamental fishes, with most species established in small, north‐eastern, tropical and subtropical coastal drainages. Main conclusions Substantial changes in introduction preferences and transport pathways over time have altered both the patterns and underlying processes shaping the biogeography of alien fishes in Australia. Our findings highlight the need for caution when using historical data to infer potential future distributions of alien species. The continuing spread of alien species means traditional biogeographical units may no longer be identifiable in the foreseeable future.",Pablo García‐Díaz; Adam Kerezsy; Peter J. Unmack; Mark Lintermans; S.J. Beatty; Gavin L. Butler; Rob Freeman; Michael P. Hammer; Scott A. Hardie; Mark J. Kennard; David L. Morgan; Bradley J. Pusey; Tarmo A. Raadik; Jason D. Thiem; Nick S. Whiterod; Phillip Cassey; Richard P. Duncan,2018.0,Diversity and Distributions,10.1111/ddi.12777,https://openalex.org/W2804598323,,included,
OpenAlex,Megatrend Impacts Fisheries,Emerging Opportunities for Synthetic Biology in Agriculture,"Rapid expansion in the emerging field of synthetic biology has to date mainly focused on the microbial sciences and human health. However, the zeitgeist is that synthetic biology will also shortly deliver major outcomes for agriculture. The primary industries of agriculture, fisheries and forestry, face significant and global challenges; addressing them will be assisted by the sector&rsquo;s strong history of early adoption of transformative innovation, such as the genetic technologies that underlie synthetic biology. The implementation of synthetic biology within agriculture may, however, be hampered given the industry is dominated by higher plants and mammals, where large and often polyploid genomes and the lack of adequate tools challenge the ability to deliver outcomes in the short term. However, synthetic biology is a rapidly growing field, new techniques in genome design and synthesis, and more efficient molecular tools such as CRISPR/Cas9 may harbor opportunities more broadly than the development of new cultivars and breeds. In particular, the ability to use synthetic biology to engineer biosensors, synthetic speciation, microbial metabolic engineering, mammalian multiplexed CRISPR, novel anti microbials, and projects such as Yeast 2.0 all have significant potential to deliver transformative changes to agriculture in the short, medium and longer term. Specifically, synthetic biology promises to deliver benefits that increase productivity and sustainability across primary industries, underpinning the industry&rsquo;s prosperity in the face of global challenges.",Hugh D. Goold; Philip Wright; Deborah Hailstones,2018.0,Genes,10.3390/genes9070341,https://openalex.org/W2882065289,,included,
OpenAlex,Megatrend Impacts Fisheries,Localized practices and globalized futures: challenges for Alaska coastal community youth,"Increasing enclosure in fisheries, the rising cost of living in northern rural areas, and the single sector economies of many coastal communities have increased community vulnerability to short and long-term resource and market instabilities. This article situates Alaska coastal youth within the current economic uncertainty experienced by communities traditionally reliant upon commercial fishing. Focus group interviews conducted with youth aged 16-24 in Gulf of Alaska coastal communities demonstrate youth in this region possess strong, place-based social capital shaped by the small size and geographic remoteness of their communities as well as a connectedness to each other and to the physical environment of those communities. Key discourses emerged in the interviews concerning this “close-knit” nature of Alaska coastal communities, how their residents are “hands-on” people in the context of employment preferences and affinities, and that Alaska coastal youth perceive a “real world” beyond the borders of their communities offering them attractive amenities of modern, urban lifestyles. As opportunities in traditional occupations such as fishing diminish, coastal youth are encouraged to pursue higher education and in this context, young women are leaving more frequently than young men as gender roles change. Interviewees report many youth who do leave, however, often return home without completing their education and how others who do must sometimes leave home permanently to pursue careers unavailable at home. Including a youth perspective in policy discussions concerning local economic development would produce the following prescriptions: 1) investing in training coastal youth for culturally relevant and desirable work, 2) recognizing youth might want to return to their home communities in the future, particularly with their families, 3) giving youth a voice in community affairs and policymaking to cultivate future community leaders and stewards, and 4) committing to economic development strategies that encourage local ownership in coastal resources and industries.",Marie Lowe,2015.0,MAST. Maritime studies/Maritime studies,10.1186/s40152-015-0024-y,https://openalex.org/W1572138564,,included,
OpenAlex,Megatrend Impacts Fisheries,Digital Twins of the Ocean can foster a sustainable blue economy in a protected marine environment,"While the field of hydrography is crucial for maritime navigation and other maritime applications, oceanography is the field that provides the relevant data and knowledge for predicting climate change, monitoring marine resources, and exploring marine life. Digital ocean twins combine these two exciting fields and combine ocean observations and ocean models to establish virtual representations of a real world system, in this case the ocean or an ocean area, as well as assets in the ocean and processes within ocean industries or the natural environment. They have the potential to play a critical role in optimising and supporting sustainable ocean development. Digital Twins are synchronised with their real-world counterparts at a specific frequency and fidelity. They can provide valuable insights into the ocean's state and its evolution over time, which can be used to support decision-making in ocean governance and various ocean-related industries. Digital ocean twins can transform human ocean interactions by accelerating holistic understanding, optimal decision-making, and effective interventions. Digital twins of the ocean use ocean observations, historical and forecast data to represent the past and present and simulate possible future scenarios. They are motivated by outcomes, tailored to use cases, powered by integration, built on data, guided by domain knowledge, and implemented in IT systems. In this article, we explore the benefits of digital twins for the ocean, the challenges in developing them, and the current state of the art in ocean digital twin technology. One of the main benefits of digital ocean twins is their ability to provide accurate predictions of ocean conditions under expected interventions. Their information can be used to support decision- making in various applications including ocean-related industries, such as fishing, shipping, and offshore energy production. Additionally, digital twins can help to improve our understanding of the ocean's complex processes and their interactions with human activities, such as climate change, pollution, resource extraction and overfishing. Researchers and IT companies are combining various technologies and data sources, such as the Internet of Things for ocean observations, state of the art data science, artificial intelligence and machine learning, data spaces and vocabularies into digital ocean twins to contextualise data, improve the accuracy of ocean models and make ocean knowledge more accessible to a wide range of users.",Ute Brönner; Maike Sonnewald; Martin Visbeck,2023.0,The International Hydrographic Review,10.58440/ihr-29-a04,https://openalex.org/W4367611274,,included,
OpenAlex,Megatrend Impacts Fisheries,"Seafood Safety, Potential Hazards and Future Perspective","Along with the numerous benefits for human health, seafood may pose various health risks. These potential hazards may be of anthropogenic origin as well as natural. Pathogenic bacteria, viruses, organic and inorganic pollutants, microplastics, parasites, shellfish poisonings, ciguatera, tetrodotoxin, histamine, or seafood allergy may threat consumer health. Evaluating the possible sources of these hazards and conditions is necessary to provide healthy and safe seafood to the consumer. Increased awareness of consumers on sustainability, food safety, origin and availability will greatly affect consumption trends. Therefore, this review presents a future perspective for seafood consumption. Antibiotic resistance and the effect of climate change on fish consumption, the recent critical problems of the seafood industry, were also discussed. This review gives current information on the potential hazards of seafood and provides a perspective for future trends in fish consumption. The seafood processing sector should consider these potential risks and adapt to changing consumer preferences.",Sühendan Mol; Serap Coşansu,2022.0,Turkish Journal of Fisheries and Aquatic Sciences,10.4194/trjfas20533,https://openalex.org/W4220654322,,included,
OpenAlex,Megatrend Impacts Fisheries,How sustainable is tuna aquaculture? A methodology to assess the sustainability of seafood production systems,"Introduction Considering the need to feed the increasing world population, it is essential to ensure that food production systems are sustainable. Aquaculture has been identified as a potential crucial source of sustainable food with its significant potential for future growth, notably by the recent EU regulations aiming at boosting food security and sustainable food systems. In this context, it is important to reflect on how the aquaculture of carnivorous species, which are exhibiting the highest growth rates, stands in respect of environmental impacts and contribution to the overall food supply. In particular, tuna aquaculture has been largely criticized for its high environmental impacts and general low sustainability. Methods Here, we present a methodology to assess the sustainability of seafood production systems, with a first analysis applied to Atlantic bluefin tuna (BFT) aquaculture, detailed for both BFT fattening and farming. Results Results suggest that the limited economic and social contributions of BFT aquaculture do not currently compensate its environmental impacts with an estimate of a 3.4-fold higher long-term social cost than the short-term economic gain. Discussion However, it is also a species where the production cycle is not closed in commercial operation, and with a significant potential for further improvement as the control of the production process increases.",Jordi Guillén; Frank Asche; Natacha Carvalho; Jean‐Noël Druon; Ignacio Llorente; Andrew Sciberras; Svjetlana Višnić Novaković; Ivana Vukov,2024.0,Frontiers in Aquaculture,10.3389/faquc.2024.1422372,https://openalex.org/W4402204252,,included,
OpenAlex,Megatrend Impacts Fisheries,A Delphi‐study to identify drivers of future angling participation in five Nordic countries,"Abstract The Delphi method was used to gather assessments from 93 experts about drivers of future angling participation by locals and tourist anglers in Denmark, Finland, Iceland, Norway, and Sweden. The main drivers of future angling participation related to habitat and fish populations, and access to and information about fishing. For Norway and Finland, the predicted future decline in local angler numbers was consistent with a life‐cycle model of recreational fisheries, while the anticipated increase for the three other countries contradicted the model. For tourist anglers, growth was expected for both domestic and foreign tourists. Long‐term and societal drivers, such as urbanization, sociocultural changes, and climate change were not seen as strong drivers, and may be considered out of reach by managers, but should be included with information and conservation drivers in angler recruitment and retention strategies.",Stian Stensland; Christian Skov; Sveinn Agnarsson; Patrik Rönnbäck; Teppo Vehanen; Małgorzata Blicharska; Jon Olaf Olaussen; Anders Kagervall; Gustav Hellström; Samuel Blyth; Casper Gundelund; Øystein Aas,2024.0,Fisheries Management and Ecology,10.1111/fme.12735,https://openalex.org/W4401740293,,included,
OpenAlex,Megatrend Impacts Fisheries,Industry-specific impacts of global drivers in the European Arctic,"Natural resource-based industries in the European Arctic operate in anincreasingly competitive and globalized Arctic. Knowledge of key driversand their industrial impacts provide industries, companies, communities,and decision-makers at multiple levels with information on how to plan,manage and collaborate for the future. In this study, we explore the globaldrivers that affect key industries in the European Arctic – aquaculture,forestry, mining and tourism – and what impacts these drivers have on thespecific industries. The study identifies eight common global driversaffecting all four industries, after applying thematic analysis of an exten-sive interview material with national industrial specialists in the EuropeanArctic countries and at EU level. The global drivers identified, impact thedevelopment of key industries in the European Arctic differently and pointto context-specific developments as well as a considerable uncertaintywhat the future holds.",Vigdis Nygaard; S. Engen; Leena Suopajärvi; Anna Guðrún Edvardsdóttir; Anita Iversen; Ragnheiður Bogadóttir; Seija Tuulentie; Jarle W. Bjerke; R. Ólafsdóttir; Pasi Rautio; Jerbelle Elomina; Janne Miettinen,2024.0,Journal of Land Use Science,10.1080/1747423x.2024.2358951,https://openalex.org/W4399784122,,included,
OpenAlex,Future Trend Impact Analysis Fisheries,Economic analysis of supply and demand for food up to 2030. Special focus on fish and fishery products,"With the world’s population expected to reach 8.2 billion people by 2030, and with 842 million people estimated as having been undernourished in the period 2011–13, food supply will present a growing challenge in the next two decades. With increases in income along with demographic changes related to family size, population ageing and urbanization, and consumer trends such as concerns for healthy eating and sustainable production, there will be great shifts in demand and major changes in the composition of demand. This will in turn have an impact on food supply, which will need to both increase and become more efficient if it is to grow within the constraints presented by the availability of natural resources and existing technology. This publication presents projections of future food supply up to 2030, building on existing analyses but also providing more economic perspectives on the future evolution of food production. It thus looks at the main drivers of future demand and supply, with a particular focus on fisheries and aquaculture production. The analysis is supplemented with a number of new scenarios on fish production in the period until 2022.",Audun Lem; Trond Bjørndal; Alena Lappo,2014.0,,,https://openalex.org/W2914257318,,included,
